mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	canonical_dependency_rank	go_symbol	go_signature	family_contract_display_id	family_storage_id	wave	semantic_operation_id	dependency_tuple_hex	scalar_batch_display_id	scalar_batch_storage_id	api_transaction_display_id	api_transaction_storage_id	scalar_source	test_source	fuzz_source	benchmark_source
v1	rk-v1-2e157559f20c8ef2c8a5527d31057710628639d8b067f35f4b5faf10eb13d281	70	46	46	ConvertValidUTF16BEToUTF32	func ConvertValidUTF16BEToUTF32(input []uint16, dst []uint32) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	3139333a726b2d76312d32653135373535396632306338656632633861353532376433313035373731303632383633396438623036376633356634623566616631306562313364323831007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3531656539303063663232396165393065396466656633363536343738656263613132656333313764393235626539393534643930633364333766626431313500436f6e7665727455544631364245546f55544633323139333a726b2d76312d32653135373535396632306338656632633861353532376433313035373731303632383633396438623036376633356634623566616631306562313364323831007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3562656237386337393533626162666563343932656232386131323864643434643336313535386433353035386431653963336333353163666261666561323300436f6e7665727455544631364245546f55544633323139333a726b2d76312d32653135373535396632306338656632633861353532376433313035373731303632383633396438623036376633356634623566616631306562313364323831007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3835663535393437303031303932333131633437656262363235356663393934313632646461613235353238383765346530383664623862343938383463663200436f6e7665727455544631364245546f55544633323139333a726b2d76312d32653135373535396632306338656632633861353532376433313035373731303632383633396438623036376633356634623566616631306562313364323831007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3861613664306266316263633338336434323330396135363465363739663233313966353237666665363362303932326533323636346231303762643262393500436f6e7665727455544631364245546f5554463332	SB-v1-FC-v1-utf16-source-01	batch-v1-e24c9667085007706621c03ff629bee2261cd0511a5df55ace961d6e6fe93b13	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf16be_to_utf32_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF16BEToUTF32)	not_applicable: no convert_valid_utf16be_to_utf32 occurrence under benchmarks at pinned tree
v1	rk-v1-b181cb4a2746cce5c240b6d444498f5d37d6c2f8f98d7ed0406b5fad3e0b070a	96	47	47	UTF32LengthFromUTF16LE	func UTF32LengthFromUTF16LE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	38323a726b2d76312d62313831636234613237343663636535633234306236643434343439386635643337643663326638663938643765643034303662356661643365306230373061006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/basic_fuzzer.cpp;tests/convert_utf16be_to_utf32_with_errors_tests.cpp;tests/convert_utf16le_to_utf32_tests.cpp;tests/convert_utf16le_to_utf32_with_errors_tests.cpp;tests/convert_valid_utf16be_to_utf32_tests.cpp;tests/convert_valid_utf16le_to_utf32_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for UTF32LengthFromUTF16LE)	benchmarks/src/benchmark.cpp
v1	rk-v1-13fdf244ba31aed9abc8748be6d3e46983dae13415e7f0c437a2ae10a4751ac2	97	48	48	UTF32LengthFromUTF16BE	func UTF32LengthFromUTF16BE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	38323a726b2d76312d31336664663234346261333161656439616263383734386265366433653436393833646165313334313565376630633433376132616531306134373531616332006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16be_to_utf32_tests.cpp;tests/convert_utf16be_to_utf32_with_errors_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for UTF32LengthFromUTF16BE)	not_applicable: no utf32_length_from_utf16be occurrence under benchmarks at pinned tree
v1	rk-v1-4e43ea60f21bf753f7e58b261fba08055ad93bf8527bdbe9c0c3f89e42ea879a	45	49	49	ConvertUTF16LEToUTF8	func ConvertUTF16LEToUTF8(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d34653433656136306632316266373533663765353862323631666261303830353561643933626638353237626462653963306333663839653432656138373961006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/bele_tests.cpp;tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/convert_utf16le_to_utf8_tests.cpp;tests/convert_utf16le_to_utf8_with_errors_tests.cpp;tests/convert_utf8_to_utf16le_tests.cpp;tests/convert_valid_utf16le_to_utf8_tests.cpp;tests/helpers/compiletime_conversions.h;tests/installation_tests/find/CMakeLists.txt;tests/installation_tests/from_fetch/CMakeLists.txt;tests/nostdlibcxx_c_api_test.c;tests/random_fuzzer.cpp;tests/readme_tests.cpp;tests/span_tests.cpp;tests/special_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16LEToUTF8)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h;benchmarks/stream.cpp
v1	rk-v1-521d662c032927cd6ad9fdcadd43d12ddfaea74b4e341ab9ba1ab88281249170	46	50	50	ConvertUTF16BEToUTF8	func ConvertUTF16BEToUTF8(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d35323164363632633033323932376364366164396664636164643433643132646466616561373462346533343161623962613161623838323831323439313730006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/bele_tests.cpp;tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/convert_utf16be_to_utf8_tests.cpp;tests/convert_utf16be_to_utf8_with_errors_tests.cpp;tests/convert_valid_utf16be_to_utf8_tests.cpp;tests/helpers/compiletime_conversions.h;tests/random_fuzzer.cpp;tests/span_tests.cpp;tests/special_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16BEToUTF8)	benchmarks/shortbench.cpp
v1	rk-v1-3633f480ea565cbff44d0ef240597d81f280ecb25a00772de1db4059afc7e38e	51	51	51	ConvertUTF16LEToUTF8WithErrors	func ConvertUTF16LEToUTF8WithErrors(input []uint16, dst []byte) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d33363333663438306561353635636266663434643065663234303539376438316632383065636232356130303737326465316462343035396166633765333865006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/convert_utf16le_to_utf8_with_errors_tests.cpp;tests/convert_valid_utf16le_to_utf8_tests.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16LEToUTF8WithErrors)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-4c03838d156b4e250f900dbff0a8a3fb28b4ee60eb2139e07307565b3bcfa6ce	52	52	52	ConvertUTF16BEToUTF8WithErrors	func ConvertUTF16BEToUTF8WithErrors(input []uint16, dst []byte) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d34633033383338643135366234653235306639303064626666306138613366623238623465653630656232313339653037333037353635623362636661366365006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_utf16be_to_utf8_with_errors_tests.cpp;tests/convert_valid_utf16be_to_utf8_tests.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16BEToUTF8WithErrors)	not_applicable: no convert_utf16be_to_utf8_with_errors occurrence under benchmarks at pinned tree
v1	rk-v1-e65d80991f56e573c7b25788519e8fd01fb6b5f20e2356ac14864b920fe824f7	53	53	53	ConvertUTF16LEToUTF8WithReplacement	func ConvertUTF16LEToUTF8WithReplacement(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d65363564383039393166353665353733633762323537383835313965386664303166623662356632306532333536616331343836346239323066653832346637006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16_to_utf8_with_replacement_tests.cpp	fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16LEToUTF8WithReplacement)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-a7ed3f150f1eaad3b80a158978003f86a8e57c080fa44ab5168ac14edb93b929	54	54	54	ConvertUTF16BEToUTF8WithReplacement	func ConvertUTF16BEToUTF8WithReplacement(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d61376564336631353066316561616433623830613135383937383030336638366138653537633038306661343461623531363861633134656462393362393239006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16_to_utf8_with_replacement_tests.cpp	fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF16BEToUTF8WithReplacement)	not_applicable: no convert_utf16be_to_utf8_with_replacement occurrence under benchmarks at pinned tree
v1	rk-v1-1211805a257b93b00263fe359a9cdf055ad6097b0ef8a63b9f9e9a8060cb0179	60	55	55	ConvertValidUTF16LEToUTF8	func ConvertValidUTF16LEToUTF8(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3139323a726b2d76312d31323131383035613235376239336230303236336665333539613963646630353561643630393762306566386136336239663965396138303630636230313739007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3261613730643966323134656139346561623536363033623131366662643266333866666137363935396239336430623531326561323464313034633361633000436f6e7665727455544631364c45546f555446383139323a726b2d76312d31323131383035613235376239336230303236336665333539613963646630353561643630393762306566386136336239663965396138303630636230313739007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3266646665383634393865366133326364363362653535306664366366616666386239633466663933303537316130356463326363376265373332353763623900436f6e7665727455544631364c45546f555446383139323a726b2d76312d31323131383035613235376239336230303236336665333539613963646630353561643630393762306566386136336239663965396138303630636230313739007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6262626632343730623630613533663332353234313266346432346337663533346230653139666266643466396233643365626636666533383332303031623100436f6e7665727455544631364c45546f555446383139323a726b2d76312d31323131383035613235376239336230303236336665333539613963646630353561643630393762306566386136336239663965396138303630636230313739007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6336633038326334333038336162666630316532313030323830346531653535316539326637633532363131653036393765346231343330333735623230343200436f6e7665727455544631364c45546f55544638	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf16le_to_utf8_tests.cpp;tests/convert_valid_utf8_to_utf16le_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/span_tests.cpp;tests/special_tests.cpp;tests/validate_utf16le_basic_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF16LEToUTF8)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-01735559de15f2f81f7d1effc6851ba55aee8c06790b1df30575f5825c1601c4	61	56	56	ConvertValidUTF16BEToUTF8	func ConvertValidUTF16BEToUTF8(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3139323a726b2d76312d30313733353535396465313566326638316637643165666663363835316261353561656538633036373930623164663330353735663538323563313630316334007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3462303337343035393934306461626439663661316237646265346132663664666161393431326437373661386338623165656133333162623865343033376500436f6e7665727455544631364245546f555446383139323a726b2d76312d30313733353535396465313566326638316637643165666663363835316261353561656538633036373930623164663330353735663538323563313630316334007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3763383737633765666234323562663566633533623839646532666534326237383134653436316461343933303538633433376563376166306666323433316400436f6e7665727455544631364245546f555446383139323a726b2d76312d30313733353535396465313566326638316637643165666663363835316261353561656538633036373930623164663330353735663538323563313630316334007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6136356633646166623266633066343833336365393535643037396466313631616265343234646363383637333530613531656232313233353532383361353800436f6e7665727455544631364245546f555446383139323a726b2d76312d30313733353535396465313566326638316637643165666663363835316261353561656538633036373930623164663330353735663538323563313630316334007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6333353637663932313938663361376364303763366164636338356165336334663836383430323933303131313239633532323066373230326437613237613100436f6e7665727455544631364245546f55544638	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf16be_to_utf8_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/span_tests.cpp;tests/special_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF16BEToUTF8)	not_applicable: no convert_valid_utf16be_to_utf8 occurrence under benchmarks at pinned tree
v1	rk-v1-62d83846d5622363cd309865b197ed7c178dba19cb98f13c5f723dfe041ca07c	73	57	57	UTF8LengthFromUTF16LE	func UTF8LengthFromUTF16LE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d36326438333834366435363232333633636433303938363562313937656437633137386462613139636239386631336335663732336466653034316361303763006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/basic_fuzzer.cpp;tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/convert_utf16le_to_utf8_tests.cpp;tests/convert_utf16le_to_utf8_with_errors_tests.cpp;tests/convert_utf8_to_utf16le_tests.cpp;tests/convert_valid_utf16le_to_utf8_tests.cpp;tests/convert_valid_utf8_to_utf16le_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/random_fuzzer.cpp;tests/readme_tests.cpp;tests/special_tests.cpp;tests/to_well_formed_utf16_tests.cpp;tests/utf8_length_from_utf16_tests.cpp;tests/validate_utf16le_basic_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for UTF8LengthFromUTF16LE)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h;benchmarks/stream.cpp
v1	rk-v1-2471c15a00ba2a22c6879a4535bf7c1c7b8a780f4b72419f43b2a5312ed984f4	74	58	58	UTF8LengthFromUTF16BE	func UTF8LengthFromUTF16BE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	38323a726b2d76312d32343731633135613030626132613232633638373961343533356266376331633762386137383066346237323431396634336232613533313265643938346634006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-02	batch-v1-4be8e9d3602e03f47e7df08ce28e08663f6bf826b9ae7b619cd8d36acdf0590b	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/convert_utf16be_to_utf8_tests.cpp;tests/convert_utf16be_to_utf8_with_errors_tests.cpp;tests/convert_valid_utf16be_to_utf8_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/random_fuzzer.cpp;tests/special_tests.cpp;tests/to_well_formed_utf16_tests.cpp;tests/utf8_length_from_utf16_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for UTF8LengthFromUTF16BE)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-c88c399ce55a80a881254ffe7d4fe9e65c0be0b3798430f6fd0e256b4b8bea39	18	59	59	Latin1LengthFromUTF16	func Latin1LengthFromUTF16(length int) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-bd08c7123fdb9013ce91d6f164afe7b42b9e387677aa28661ccc92be72e9be9e	38323a726b2d76312d63383863333939636535356138306138383132353466666537643466653965363563306265306233373938343330663666643065323536623462386265613339006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	not_applicable: no latin1_length_from_utf16 occurrence under src/fallback or include/simdutf/scalar at pinned tree	tests/convert_utf16be_to_latin1_tests.cpp;tests/convert_utf16be_to_latin1_tests_with_errors.cpp;tests/convert_utf16le_to_latin1_tests.cpp;tests/convert_utf16le_to_latin1_tests_with_errors.cpp;tests/convert_valid_utf16be_to_latin1_tests.cpp;tests/convert_valid_utf16le_to_latin1_tests.cpp;tests/null_safety_tests.cpp;tests/random_fuzzer.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp	not_applicable: no latin1_length_from_utf16 occurrence under benchmarks at pinned tree
v1	rk-v1-816fabaa7b64ee597f682171467fa59e0bb120a20c806dc2336a281f17cfe3a0	102	60	60	TrimPartialUTF16LE	func TrimPartialUTF16LE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-db895b918af754a72740e0d39bcb22e552c6b7115846d5ebbb3a3db38686e00f	38323a726b2d76312d38313666616261613762363465653539376636383231373134363766613539653062623132306132306338303664633233333661323831663137636665336130006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	not_applicable: no trim_partial_utf16le occurrence under src/fallback or include/simdutf/scalar at pinned tree	tests/readme_tests.cpp	fuzz/misc.cpp	not_applicable: no trim_partial_utf16le occurrence under benchmarks at pinned tree
v1	rk-v1-25e033ef77ccc3e63c07ac741076ce1d84aa0a3ba6092aa340f75360014b4a9d	101	61	61	TrimPartialUTF16BE	func TrimPartialUTF16BE(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-dc41a17a7b88b99d47b14b848d1618d5bf37e67059c01353f855183488b599de	38323a726b2d76312d32356530333365663737636363336536336330376163373431303736636531643834616130613362613630393261613334306637353336303031346234613964006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	not_applicable: no trim_partial_utf16be occurrence under src/fallback or include/simdutf/scalar at pinned tree	tests/readme_tests.cpp	fuzz/misc.cpp	not_applicable: no trim_partial_utf16be occurrence under benchmarks at pinned tree
v1	rk-v1-733f4040d68277629ef333d777ae72a6b1247ff05b9ef3a873bf4fb443ff39e5	103	62	62	TrimPartialUTF16	func TrimPartialUTF16(input []uint16) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-e4854a45198c527dbf2b33fa8e7dcaf6d2498e92e94fefe3f94ccd9f97181b23	38323a726b2d76312d37333366343034306436383237373632396566333333643737376165373261366231323437666630356239656633613837336266346662343433666633396535006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:4066; native-endian delegate to simdutf::trim_partial_utf16le or simdutf::trim_partial_utf16be	tests/readme_tests.cpp	fuzz/misc.cpp	benchmarks/stream.cpp
v1	rk-v1-eea7e268e8709ceb1a21f0e7d76f6506d082a02023037485b1702b4d41308861	23	63	63	UTF8LengthFromUTF16LEWithReplacement	func UTF8LengthFromUTF16LEWithReplacement(input []uint16) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	38323a726b2d76312d65656137653236386538373039636562316132316630653764373666363530366430383261303230323330333734383562313730326234643431333038383631006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf16-source-03	batch-v1-feba29081b85cacc3ea0604d9b2049a22c0a9d0c732e7a11ac4a6a8a60dab057	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	src/fallback/implementation.cpp	tests/convert_utf16_to_utf8_with_replacement_tests.cpp;tests/random_fuzzer.cpp;tests/to_well_formed_utf16_tests.cpp;tests/utf8_length_from_utf16_tests.cpp	fuzz/with_replacement.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for UTF8LengthFromUTF16LEWithReplacement)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
